time_s,volts
0.0058492,-0.428317871
0.0058494,-0.327274167
0.0058496,-0.221080706
0.0058498,-0.111412708
0.00585,-9.57828786e-14
0.0058502,0.111400273
0.0058504,0.221031356
0.0058506,0.327164592
0.0058508,0.428126674
0.005851,0.522326033
0.0058512,0.608277923
0.0058514,0.684627826
0.0058516,0.750172794
0.0058518,0.803880409
0.005852,0.844905038
0.0058522,0.87260115
0.0058524,0.886533478
0.0058526,0.886483851
0.0058528,0.872454618
0.005853,0.844668582
0.0058532,0.803565462
0.0058534,0.749794938
0.0058536,0.684206375
0.0058538,0.607835416
0.005854,0.52188762
0.0058542,0.427719437
0.0058544,0.326816798
0.0058546,0.220771669
0.0058548,0.111256933
0.005855,2.06131102e-13
0.0058552,-0.11124444
0.0058554,-0.22072209
0.0058556,-0.326706714
0.0058558,-0.427527353
0.005856,-0.521594669
0.0058562,-0.607426004
0.0058564,-0.683668744
0.0058566,-0.749121639
0.0058568,-0.802753727
0.005857,-0.843720572
0.0058572,-0.871377564
0.0058574,-0.885290056
0.0058576,-0.8852402
0.0058578,-0.871230355
0.005858,-0.843483024
0.0058582,-0.802437325
0.0058584,-0.748742037
0.0058586,-0.683245347
0.0058588,-0.606981452
0.005859,-0.52115423
0.0058592,-0.427118234
0.0058594,-0.326357314
0.0058596,-0.220461203
0.0058598,-0.111100438
0.00586,-3.16167821e-13
0.0058602,0.111087887
0.0058604,0.220411397
0.0058606,0.326246724
0.0058608,0.426925266
0.005861,0.520859932
0.0058612,0.606570157
0.0058614,0.682705243
0.0058616,0.748065642
0.0058618,0.801621856
0.005862,0.842530654
0.0058622,0.870148347
0.0058624,0.884040915
0.0058626,0.883990831
0.0058628,0.870000464
0.005863,0.842292019
0.0058632,0.801304006
0.0058634,0.747684301
0.0058636,0.682279907
0.0058638,0.60612357
0.005864,0.520417477
0.0058642,0.426514275
0.0058644,0.325895724
0.0058646,0.220149315
0.0058648,0.110943226
0.005865,2.33777782e-14
0.0058652,-0.110930618
0.0058654,-0.220099282
0.0058656,-0.32578463
0.0058658,-0.426320428
0.005866,-0.520121837
0.0058662,-0.6057104
0.0058664,-0.681737341
0.0058666,-0.747004823
0.0058668,-0.80048482
0.005867,-0.841335308
0.0058672,-0.868913524
0.0058674,-0.882786079
0.0058676,-0.882735767
0.0058678,-0.86876497
0.005868,-0.84109559
0.0058682,-0.800165527
0.0058684,-0.746621752
0.0058686,-0.681310075
0.0058688,-0.605261787
0.005869,-0.519677374
0.0058692,-0.425907571
0.0058694,-0.325432037
0.0058696,-0.219836011
0.0058698,-0.1107853
0.00587,-1.3335821e-13
0.0058702,0.110772635
0.0058704,0.219785751
0.0058706,0.325320441
0.0058708,0.425712848
0.005871,0.519380399
0.0058712,0.60484675
0.0058714,0.680765058
0.0058716,0.745939205
0.0058718,0.799342642
0.005872,0.840134558
0.0058722,0.867673121
0.0058724,0.881525574
0.0058726,0.881475036
0.0058728,0.867523899
0.005873,0.839893761
0.0058732,0.799021913
0.0058734,0.745554412
0.0058736,0.680335872
0.0058738,0.60439612
0.005874,0.518933938
0.0058742,0.425298136
0.0058744,0.324966263
0.0058746,0.219521297
0.0058748,0.110626664
0.005875,2.43023355e-13
0.0058752,-0.110613942
0.0058754,-0.219470812
0.0058756,-0.324854168
0.0058758,-0.425102541
0.005876,-0.518635634
0.0058762,-0.603979226
0.0058764,-0.679788415
0.0058766,-0.74486881
0.0058768,-0.798195344
0.005877,-0.838928428
0.0058772,-0.866427162
0.0058774,-0.880259426
0.0058776,-0.880208663
0.0058778,-0.866277275
0.005878,-0.838686558
0.0058782,-0.797873186
0.0058784,-0.744482302
0.0058786,-0.679357316
0.0058788,-0.603526588
0.005879,-0.518187183
0.0058792,-0.42468598
0.0058794,-0.324498411
0.0058796,-0.219205179
0.0058798,-0.110467321
0.00588,-3.52371108e-13
0.0058802,0.110454543
0.0058804,0.219154471
0.0058806,0.324385819
0.0058808,0.424489518
0.005881,0.517887555
0.0058812,0.603107844
0.0058814,0.678807431
0.0058816,0.743793658
0.0058818,0.797042951
0.005882,0.837716942
0.0058822,0.865175674
0.0058824,0.87898766
0.0058826,0.878936673
0.0058828,0.865025125
0.005883,0.837474005
0.0058832,0.796719371
0.0058834,0.743405444
0.0058836,0.678374428
0.0058838,0.602653207
0.005884,0.517437124
0.0058842,0.424071118
0.0058844,0.324028491
0.0058846,0.218887665
0.0058848,0.110307273
0.005885,4.61399376e-13
0.0058852,-0.110294439
0.0058854,-0.218836733
0.0058856,-0.323915404
0.0058858,-0.423873792
0.005886,-0.517136179
0.0058862,-0.602232623
0.0058864,-0.677822126
0.0058866,-0.742713773
0.0058868,-0.795885485
0.005887,-0.836500127
0.0058872,-0.863918681
0.0058874,-0.877710302
0.0058876,-0.877659092
0.0058878,-0.863767473
0.005888,-0.836256126
0.0058882,-0.795560489
0.0058884,-0.742323859
0.0058886,-0.677387228
0.0058888,-0.601775996
0.005889,-0.516683777
0.0058892,-0.423453561
0.0058894,-0.323556512
0.0058896,-0.21856876
0.0058898,-0.110146526
0.00589,-1.70484138e-13
0.0058902,0.110133636
0.0058904,0.218517606
0.0058906,0.323442932
0.0058908,0.423255376
0.005891,0.516381521
0.0058912,0.60135358
0.0058914,0.67683252
0.0058916,0.741629175
0.0058918,0.79472297
0.005892,0.835278005
0.0058922,0.862656208
0.0058924,0.876427379
0.0058926,0.876375947
0.0058928,0.862504345
0.005893,0.835032946
0.0058932,0.794396565
0.0058934,0.74123757
0.0058936,0.676395736
0.0058938,0.600894973
0.005894,0.515927157
0.0058942,0.422833322
0.0058944,0.323082485
0.0058946,0.218248471
0.0058948,0.10998508
0.005895,2.79453082e-13
0.0058952,-0.109972135
0.0058954,-0.218197096
0.0058956,-0.322968414
0.0058958,-0.422634281
0.005896,-0.515623596
0.0058962,-0.600470732
0.0058964,-0.675838633
0.0058966,-0.740539887
0.0058968,-0.793555431
0.005897,-0.834050603
0.0058972,-0.861388283
0.0058974,-0.875138916
0.0058976,-0.875087263
0.0058978,-0.861235766
0.005898,-0.833804491
0.0058982,-0.793227622
0.0058984,-0.740146599
0.0058986,-0.675399972
0.0058988,-0.600010154
0.005899,-0.51516728
0.0058992,-0.422210413
0.0058994,-0.322606417
0.0058996,-0.217926804
0.0058998,-0.109822941
0.0059,-3.88098859e-13
0.0059002,0.10980994
0.0059004,0.21787521
0.0059006,0.322491859
0.0059008,0.422010521
0.005901,0.51486242
0.0059012,0.599584099
0.0059014,0.674840486
0.0059016,0.739445931
0.0059018,0.792382889
0.005902,0.832817944
0.0059022,0.860114929
0.0059024,0.873844939
0.0059026,0.873793066
0.0059028,0.859961763
0.005903,0.832570784
0.0059032,0.792053684
0.0059034,0.739050968
0.0059036,0.674399956
0.0059038,0.599121559
0.005904,0.51440416
0.0059042,0.421584848
0.0059044,0.32212832
0.0059046,0.217603766
0.0059048,0.109660111
0.005905,4.96419416e-13
0.0059052,-0.109647055
0.0059054,-0.217551954
0.0059056,-0.322013276
0.0059058,-0.421384108
0.005906,-0.514098007
0.0059062,-0.598693697
0.0059064,-0.673838097
0.0059066,-0.738347329
0.0059068,-0.79120537
0.005907,-0.831580054
0.0059072,-0.858836174
0.0059074,-0.872545475
0.0059076,-0.872493383
0.0059078,-0.858682362
0.005908,-0.83133185
0.0059082,-0.790874776
0.0059084,-0.737950699
0.0059086,-0.673395708
0.0059088,-0.598229205
0.005909,-0.513637813
0.0059092,-0.420956638
0.0059094,-0.321648203
0.0059096,-0.217279364
0.0059098,-0.109496593
0.00591,-2.07149325e-13
0.0059102,0.109483482
0.0059104,0.217227334
0.0059106,0.321532675
0.0059108,0.420755054
0.005911,0.513330374
0.0059112,0.597799546
0.0059114,0.672831489
0.0059116,0.737244104
0.0059118,0.790022896
0.005912,0.830336958
0.0059122,0.857552043
0.0059124,0.87124055
0.0059126,0.87118824
0.0059128,0.857397587
0.005913,0.830087716
0.0059132,0.789690919
0.0059134,0.736845815
0.0059136,0.672387249
0.0059138,0.597333111
0.005914,0.512868254
0.0059142,0.420325796
0.0059144,0.321166075
0.0059146,0.216953604
0.0059148,0.109332391
0.005915,3.15409209e-13
0.0059152,-0.109319226
0.0059154,-0.216901357
0.0059156,-0.321050066
0.0059158,-0.420123373
0.005916,-0.512559535
0.0059162,-0.596901662
0.0059164,-0.67182068
0.0059166,-0.736136277
0.0059168,-0.788835493
0.005917,-0.829088681
0.0059172,-0.856262561
0.0059174,-0.86993019
0.0059176,-0.869877663
0.0059178,-0.856107465
0.005918,-0.828838406
0.0059182,-0.78850214
0.0059184,-0.735736337
0.0059186,-0.671374599
0.0059188,-0.596433294
0.005919,-0.5120955
0.0059192,-0.419692336
0.0059194,-0.320681946
0.0059196,-0.216626493
0.0059198,-0.109167509
0.00592,-4.23340264e-13
0.0059202,0.109154289
0.0059204,0.21657403
0.0059206,0.320565459
0.0059208,0.419489078
0.005921,0.511785507
0.0059212,0.596000064
0.0059214,0.670805692
0.0059216,0.735023871
0.0059218,0.787643184
0.005922,0.827835248
0.0059222,0.854967756
0.0059224,0.868614422
0.0059226,0.868561679
0.0059228,0.854812023
0.005923,0.827583945
0.0059232,0.787308461
0.0059234,0.734622288
0.0059236,0.670357779
0.0059238,0.595529772
0.005924,0.511319566
0.0059242,0.41905627
0.0059244,0.320195827
0.0059246,0.216298037
0.0059248,0.109001948
0.005925,5.30940477e-13
0.0059252,-0.108988674
0.0059254,-0.21624536
0.0059256,-0.320078863
0.0059258,-0.418852181
0.005926,-0.511008305
0.0059262,-0.595094771
0.0059264,-0.669786545
0.0059266,-0.733906908
0.0059268,-0.786445992
0.005927,-0.826576685
0.0059272,-0.853667653
0.0059274,-0.867293272
0.0059276,-0.867240314
0.0059278,-0.853511286
0.005928,-0.826324359
0.0059282,-0.786109907
0.0059284,-0.733503691
0.0059286,-0.669336809
0.0059288,-0.594622564
0.005929,-0.510540467
0.0059292,-0.418417611
0.0059294,-0.319707726
0.0059296,-0.215968243
0.0059298,-0.108835714
0.00593,-2.43342729e-13
0.0059302,0.108822386
0.0059304,0.215915352
0.0059306,0.319590288
0.0059308,0.418212694
0.005931,0.510227945
0.0059312,0.594185801
0.0059314,0.66876326
0.0059316,0.732785412
0.0059318,0.785243943
0.005932,0.825313016
0.0059322,0.852362278
0.0059324,0.865966767
0.0059326,0.865913596
0.0059328,0.85220528
0.005933,0.825059672
0.0059332,0.784906502
0.0059334,0.732380568
0.0059336,0.668311709
0.0059338,0.593711689
0.005934,0.50975822
0.0059342,0.417776371
0.0059344,0.319217654
0.0059346,0.215637117
0.0059348,0.108668808
0.005935,3.50880958e-13
0.0059352,-0.108655427
0.0059354,-0.215584014
0.0059356,-0.319099745
0.0059358,-0.417570632
0.005936,-0.509444443
0.0059362,-0.593273171
0.0059364,-0.667735857
0.0059366,-0.731659405
0.0059368,-0.78403706
0.005937,-0.824044269
0.0059372,-0.851051658
0.0059374,-0.864634934
0.0059376,-0.86458155
0.0059378,-0.850894032
0.005938,-0.823789912
0.0059382,-0.78369827
0.0059384,-0.731252942
0.0059386,-0.667282501
0.0059388,-0.592797163
0.005939,-0.508972839
0.0059392,-0.417132564
0.0059394,-0.318725621
0.0059396,-0.215304667
0.0059398,-0.108501235
0.00594,-4.5808481e-13
0.0059402,0.108487801
0.0059404,0.215251352
0.0059406,0.318607242
0.0059408,0.416926006
0.005941,0.508657813
0.0059412,0.592356901
0.0059414,0.666704357
0.0059416,0.730528908
0.0059418,0.782825368
0.005942,0.822770467
0.0059422,0.849735819
0.0059424,0.863297799
0.0059426,0.863244204
0.0059428,0.849577569
0.005943,0.822515103
0.0059432,0.782485235
0.0059434,0.730120835
0.0059436,0.666249205
0.0059438,0.591879007
0.005944,0.508184341
0.0059442,0.416486203
0.0059444,0.318231637
0.0059446,0.214970898
0.0059448,0.108332998
0.005945,5.64952316e-13
0.0059452,-0.108319511
0.0059454,-0.214917373
0.0059456,-0.318112791
0.0059458,-0.41627883
0.005946,-0.507868073
0.0059462,-0.591437008
0.0059464,-0.665668781
0.0059466,-0.729393946
0.0059468,-0.781608891
0.005947,-0.821491637
0.0059472,-0.848414788
0.0059474,-0.86195539
0.0059476,-0.861901584
0.0059478,-0.848255916
0.005948,-0.82123527
0.0059482,-0.781267423
0.0059484,-0.728984271
0.0059486,-0.665211841
0.0059488,-0.590957239
0.005949,-0.507392743
0.0059492,-0.415837301
0.0059494,-0.31773571
0.0059496,-0.214635818
0.0059498,-0.1081641
0.00595,-2.79053603e-13
0.0059502,0.10815056
0.0059504,0.214582084
0.0059506,0.3176164
0.0059508,0.415629117
0.005951,0.507075238
0.0059512,0.590513512
0.0059514,0.664629149
0.0059516,0.728254541
0.0059518,0.780387653
0.005952,0.820207805
0.0059522,0.847088591
0.0059524,0.860607734
0.0059526,0.860553719
0.0059528,0.846929101
0.005953,0.81995044
0.0059532,0.780044857
0.0059534,0.727843272
0.0059536,0.664170432
0.0059538,0.590031876
0.005954,0.506598058
0.0059542,0.41518587
0.0059544,0.317237853
0.0059546,0.214299434
0.0059548,0.107994545
0.005955,3.85857851e-13
0.0059552,-0.107980952
0.0059554,-0.214245492
0.0059556,-0.31711808
0.0059558,-0.41497688
0.005956,-0.506279324
0.0059562,-0.589586431
0.0059564,-0.663585483
0.0059566,-0.727110717
0.0059568,-0.77916168
0.005957,-0.818918996
0.0059572,-0.845757255
0.0059574,-0.859254857
0.0059576,-0.859200634
0.0059578,-0.84559715
0.005958,-0.818660639
0.0059582,-0.778817562
0.0059584,-0.726697862
0.0059586,-0.663124998
0.0059588,-0.589102938
0.005959,-0.505800305
0.0059592,-0.414531924
0.0059594,-0.316738073
0.0059596,-0.213961752
0.0059598,-0.107824336
0.00596,-4.92322293e-13
0.0059602,0.107810691
0.0059604,0.213907603
0.0059606,0.316617842
0.0059608,0.414322132
0.005961,0.505480347
0.0059612,0.588655783
0.0059614,0.662537804
0.0059616,0.725962495
0.0059618,0.777930996
0.005962,0.817625236
0.0059622,0.844420806
0.0059624,0.857896787
0.0059626,0.857842357
0.0059628,0.84426009
0.005963,0.817365892
0.0059632,0.777585563
0.0059634,0.725548063
0.0059636,0.662075559
0.0059638,0.588170443
0.005964,0.504999498
0.0059642,0.413875476
0.0059644,0.316236383
0.0059646,0.213622779
0.0059648,0.107653476
0.005965,5.98445002e-13
0.0059652,-0.10763978
0.0059654,-0.213568424
0.0059656,-0.316115694
0.0059658,-0.413664887
0.005966,-0.504678323
0.0059662,-0.587721587
0.0059664,-0.661486132
0.0059666,-0.724809899
0.0059668,-0.776695625
0.005967,-0.816326551
0.0059672,-0.843079273
0.0059674,-0.856533552
0.0059676,-0.856478915
0.0059678,-0.842917948
0.005968,-0.816066225
0.0059682,-0.776348885
0.0059684,-0.724393898
0.0059686,-0.661022137
0.0059688,-0.58723441
0.005969,-0.504195653
0.0059692,-0.413216539
0.0059694,-0.315732791
0.0059696,-0.213282521
0.0059698,-0.10748197
0.00597,-7.04224061e-13
0.0059702,0.107468221
0.0059704,0.213227961
0.0059706,0.315611647
0.0059708,0.413005156
0.005971,0.503873269
0.0059712,0.586783863
0.0059714,0.660430489
0.0059716,0.723652952
0.0059718,0.775455593
0.005972,0.815022968
0.0059722,0.84173268
0.0059724,0.855165178
0.0059726,0.855110336
0.0059728,0.841570751
0.005973,0.814761665
0.0059732,0.775107552
0.0059734,0.72323539
0.0059736,0.659964753
0.0059738,0.586294858
0.005974,0.503388788
0.0059742,0.412555127
0.0059744,0.315227307
0.0059746,0.212940986
0.0059748,0.107309819
0.005975,3.1001866e-14
0.0059752,-0.10729602
0.0059754,-0.212886223
0.0059756,-0.315105711
0.0059758,-0.412342955
0.005976,-0.5030652
0.0059762,-0.585842628
0.0059764,-0.659370895
0.0059766,-0.722491677
0.0059768,-0.774210924
0.005977,-0.813714512
0.0059772,-0.840381057
0.0059774,-0.853791692
0.0059776,-0.853736647
0.0059778,-0.840218525
0.005978,-0.813452238
0.0059782,-0.773861589
0.0059784,-0.722072564
0.0059786,-0.658903428
0.0059788,-0.585351806
0.005979,-0.502578918
0.0059792,-0.411891253
0.0059794,-0.314719943
0.0059796,-0.212598181
0.0059798,-0.107137029
0.00598,-1.37341995e-13
0.0059802,0.107123178
0.0059804,0.212543215
0.0059806,0.314597897
0.0059808,0.411678295
0.005981,0.502254132
0.0059812,0.584897903
0.0059814,0.658307373
0.0059816,0.721326099
0.0059818,0.772961644
0.005982,0.812401209
0.0059822,0.839024429
0.0059824,0.852413124
0.0059826,0.852357876
0.0059828,0.838861298
0.005983,0.81213797
0.0059832,0.772611022
0.0059834,0.720905441
0.0059836,0.657838184
0.0059838,0.584405272
0.005984,0.501766059
0.0059842,0.411224929
0.0059844,0.314210707
0.0059846,0.212254112
0.0059848,0.106963601
0.005985,2.43337432e-13
0.0059852,-0.1069497
0.0059854,-0.212198944
0.0059856,-0.314088214
0.0059858,-0.41101119
0.005986,-0.501440082
0.0059862,-0.583949704
0.0059864,-0.657239943
0.0059866,-0.720156239
0.0059868,-0.771707776
0.005987,-0.811083087
0.0059872,-0.837662823
0.0059874,-0.8510295
0.0059876,-0.85097405
0.0059878,-0.837499097
0.005988,-0.810818886
0.0059882,-0.771355875
0.0059884,-0.719734046
0.0059886,-0.656769042
0.0059888,-0.583455275
0.005989,-0.500950227
0.0059892,-0.410556169
0.0059894,-0.313699611
0.0059896,-0.211908786
0.0059898,-0.106789541
0.00599,-3.4898629e-13
0.0059902,0.106775589
0.0059904,0.211853418
0.0059906,0.313576672
0.0059908,0.410341654
0.005991,0.500623066
0.0059912,0.582998053
0.0059914,0.656168627
0.0059916,0.718982122
0.0059918,0.770449347
0.005992,0.809760171
0.0059922,0.836296268
0.0059924,0.849640847
0.0059926,0.849585197
0.0059928,0.83613195
0.005993,0.809495015
0.0059932,0.770096173
0.0059934,0.718558402
0.0059936,0.655696022
0.0059938,0.582501836
0.005994,0.50013144
0.0059942,0.409884988
0.0059944,0.313186664
0.0059946,0.21156221
0.0059948,0.106614851
0.005995,6.7480774e-14
0.0059952,-0.106600848
0.0059954,-0.211506643
0.0059956,-0.313063283
0.0059958,-0.4096697
0.005996,-0.499803101
0.0059962,-0.582042967
0.0059964,-0.655093446
0.0059966,-0.71780377
0.0059968,-0.769186382
0.005997,-0.808432488
0.0059972,-0.83492479
0.0059974,-0.848247194
0.0059976,-0.848191344
0.0059978,-0.834759883
0.005998,-0.808166382
0.0059982,-0.768831942
0.0059984,-0.717378532
0.0059986,-0.654619148
0.0059988,-0.581544971
0.005999,-0.499309713
0.0059992,-0.409211397
0.0059994,-0.312671877
0.0059996,-0.211214392
0.0059998,-0.106439534
0.006,-1.73067069e-13
0.0060002,0.106425482
0.0060004,0.211158626
0.0060006,0.312548056
0.0060008,0.408995342
0.006001,0.498980202
0.0060012,0.581084466
0.0060014,0.654014422
0.0060016,0.716621208
0.0060018,0.767918905
0.006002,0.807100064
0.0060022,0.833548417
0.0060024,0.846848569
0.0060026,0.846792521
0.0060028,0.833382925
0.006003,0.806833013
0.0060032,0.767563207
0.0060034,0.71619446
0.0060036,0.65353844
0.0060038,0.580584702
0.006004,0.498485062
0.0060042,0.408535411
0.0060044,0.31215526
0.0060046,0.210865337
0.0060048,0.106263595
0.006005,2.78303472e-13
0.0060052,-0.106249493
0.0060054,-0.210809374
0.0060056,-0.312031001
0.0060058,-0.408318592
0.006006,-0.498154387
0.0060062,-0.580122568
0.0060064,-0.652931576
0.0060066,-0.71543446
0.0060068,-0.766646943
0.006007,-0.805762926
0.0060072,-0.832167176
0.0060074,-0.845444999
0.0060076,-0.845388753
0.0060078,-0.832001102
0.006008,-0.805494936
0.0060082,-0.766289993
0.0060084,-0.71500621
0.0060086,-0.652453919
0.0060088,-0.579621046
0.006009,-0.497657505
0.0060092,-0.407857043
0.0060094,-0.311636823
0.0060096,-0.210515053
0.0060098,-0.106087036
0.00601,-3.83188142e-13
0.0060102,0.106072885
0.0060104,0.210458894
0.0060106,0.311512129
0.0060108,0.407639465
0.006011,0.497325672
0.0060112,0.579157294
0.0060114,0.65184493
0.0060116,0.714243548
0.0060118,0.76537052
0.006012,0.804421101
0.0060122,0.830781095
0.0060124,0.844036512
0.0060126,0.843980071
0.0060128,0.830614442
0.006013,0.804152176
0.0060132,0.765012325
0.0060134,0.713813805
0.0060136,0.651365608
0.0060138,0.578654023
0.006014,0.496827057
0.0060142,0.407176307
0.0060144,0.311116577
0.0060146,0.210163547
0.0060148,0.105909862
0.006015,1.03471599e-13
0.0060152,-0.105895661
0.0060154,-0.210107194
0.0060156,-0.31099145
0.0060158,-0.406957974
0.006016,-0.496494072
0.0060162,-0.578188662
0.0060164,-0.650754506
0.0060166,-0.713048496
0.0060168,-0.764089661
0.006017,-0.803074616
0.0060172,-0.829390202
0.0060174,-0.842623137
0.0060176,-0.8425665
0.0060178,-0.829222973
0.006018,-0.802804762
0.0060182,-0.76373023
0.0060184,-0.712617269
0.0060186,-0.650273528
0.0060188,-0.577683653
0.006019,-0.495993736
0.0060192,-0.406493216
0.0060194,-0.310594532
0.0060196,-0.209810827
0.0060198,-0.105732075
0.00602,-2.08292484e-13
0.0060202,0.105717826
0.0060204,0.209754279
0.0060206,0.310468974
0.0060208,0.406274132
0.006021,0.495659606
0.0060212,0.577216692
0.0060214,0.649660325
0.0060216,0.711849329
0.0060218,0.762804394
0.006022,0.801723496
0.0060222,0.827994524
0.0060224,0.841204901
0.0060226,0.841148071
0.0060228,0.827826722
0.006023,0.801452719
0.0060232,0.762443732
0.0060234,0.711416626
0.0060236,0.649177701
0.0060238,0.576709955
0.006024,0.495157557
0.0060242,0.405807784
0.0060244,0.310070698
0.0060246,0.209456898
0.0060248,0.10555368
0.006025,3.12758399e-13
0.0060252,-0.105539382
0.0060254,-0.209400158
0.0060256,-0.309944713
0.0060258,-0.405587953
0.006026,-0.494822289
0.0060262,-0.576241403
0.0060264,-0.648562409
0.0060266,-0.71064607
0.0060268,-0.761514742
0.006027,-0.80036777
0.0060272,-0.826594088
0.0060274,-0.839781834
0.0060276,-0.839724811
0.0060278,-0.826425718
